verse_id,ayah_key,entity_id,mention_text,mention_type,confidence_score
1934,16:33,1,الله,direct,1.00
1934,16:33,51,الملائكة,direct,1.00
1936,16:35,1,الله,direct,1.00
1937,16:36,1,الله,direct,1.00
1938,16:37,1,الله,direct,1.00
1939,16:38,1,الله,direct,1.00
1942,16:41,1,الله,direct,1.00
1946,16:45,1,الله,direct,1.00
1949,16:48,1,الله,direct,1.00
1952,16:51,1,الله,direct,1.00
1953,16:52,1,الله,direct,1.00
1954,16:53,1,الله,direct,1.00
1962,16:61,1,الله,direct,1.00
1963,16:62,97,النار,direct,1.00
1964,16:63,53,الشيطان,direct,1.00
1969,16:68,164,الجبال,direct,1.00
1969,16:68,173,النحل,direct,1.00
1971,16:70,1,الله,direct,1.00
1972,16:71,1,الله,direct,1.00
1973,16:72,1,الله,direct,1.00
1974,16:73,1,الله,direct,1.00
1975,16:74,1,الله,direct,1.00
1976,16:75,1,الله,direct,1.00
1977,16:76,1,الله,direct,1.00
1978,16:77,1,الله,direct,1.00
1980,16:79,1,الله,direct,1.00
1980,16:79,146,الطير,direct,1.00
1982,16:81,164,الجبال,direct,1.00
1984,16:83,1,الله,direct,1.00
1988,16:87,1,الله,direct,1.00
1989,16:88,1,الله,direct,1.00
1991,16:90,1,الله,direct,1.00
1992,16:91,1,الله,direct,1.00
1993,16:92,1,الله,direct,1.00
1993,16:92,107,يوم القيامة,direct,1.00
1994,16:93,1,الله,direct,1.00
1995,16:94,1,الله,direct,1.00
1996,16:95,1,الله,direct,1.00
1997,16:96,1,الله,direct,1.00
1999,16:98,53,الشيطان,direct,1.00
1999,16:98,80,القرآن,direct,1.00
2005,16:104,1,الله,direct,1.00
2006,16:105,1,الله,direct,1.00
2007,16:106,1,الله,direct,1.00
2008,16:107,1,الله,direct,1.00
2009,16:108,1,الله,direct,1.00
2013,16:112,1,الله,direct,1.00
2015,16:114,1,الله,direct,1.00
2016,16:115,1,الله,direct,1.00
2016,16:115,57,عاد,direct,1.00
2017,16:116,1,الله,direct,1.00
2021,16:120,7,إبراهيم,direct,1.00
2024,16:123,7,إبراهيم,direct,1.00
2025,16:124,107,يوم القيامة,direct,1.00
2029,16:128,1,الله,direct,1.00
2030,17:1,94,الأقصى,direct,1.00
2030,17:1,95,المسجد الحرام,direct,1.00
2031,17:2,14,موسى,direct,1.00
2031,17:2,123,إسرائيل,direct,1.00
2032,17:3,4,نوح,direct,1.00
2033,17:4,123,إسرائيل,direct,1.00
2038,17:9,80,القرآن,direct,1.00
2042,17:13,107,يوم القيامة,direct,1.00
2046,17:17,4,نوح,direct,1.00
2051,17:22,1,الله,direct,1.00
2056,17:27,53,الشيطان,direct,1.00
2062,17:33,1,الله,direct,1.00
2066,17:37,164,الجبال,direct,1.00
2068,17:39,1,الله,direct,1.00
2069,17:40,51,الملائكة,direct,1.00
2070,17:41,80,القرآن,direct,1.00
2071,17:42,217,العرش,direct,1.00
2074,17:45,80,القرآن,direct,1.00
2075,17:46,80,القرآن,direct,1.00
2082,17:53,53,الشيطان,direct,1.00
2084,17:55,139,النبيين,direct,1.00
2087,17:58,107,يوم القيامة,direct,1.00
2088,17:59,58,ثمود,direct,1.00
2089,17:60,80,القرآن,direct,1.00
2090,17:61,52,إبليس,direct,1.00
2091,17:62,107,يوم القيامة,direct,1.00
2093,17:64,53,الشيطان,direct,1.00
2095,17:66,163,البحر,direct,1.00
2096,17:67,163,البحر,direct,1.00
2098,17:69,145,الريح,direct,1.00
2099,17:70,2,آدم,direct,1.00
2099,17:70,154,بني آدم,direct,1.00
2111,17:82,80,القرآن,direct,1.00
2117,17:88,80,القرآن,direct,1.00
2118,17:89,80,القرآن,direct,1.00
2120,17:91,96,جنة,direct,1.00
2123,17:94,1,الله,direct,1.00
2126,17:97,1,الله,direct,1.00
2126,17:97,107,يوم القيامة,direct,1.00
2128,17:99,1,الله,direct,1.00
2130,17:101,14,موسى,direct,1.00
2130,17:101,31,فرعون,direct,1.00
2130,17:101,123,إسرائيل,direct,1.00
2131,17:102,31,فرعون,direct,1.00
2133,17:104,123,إسرائيل,direct,1.00
2139,17:110,1,الله,direct,1.00
2144,18:4,1,الله,direct,1.00
2149,18:9,66,أصحاب الكهف,direct,1.00
2149,18:9,133,الكهف,direct,1.00
2150,18:10,133,الكهف,direct,1.00
2151,18:11,133,الكهف,direct,1.00
2155,18:15,1,الله,direct,1.00
2156,18:16,1,الله,direct,1.00
2156,18:16,133,الكهف,direct,1.00
2157,18:17,1,الله,direct,1.00
2159,18:19,88,المدينة,direct,1.00
2161,18:21,1,الله,direct,1.00
2164,18:24,1,الله,direct,1.00
2166,18:26,1,الله,direct,1.00
2178,18:38,1,الله,direct,1.00
2179,18:39,1,الله,direct,1.00
2183,18:43,1,الله,direct,1.00
2185,18:45,1,الله,direct,1.00
2187,18:47,164,الجبال,direct,1.00
2190,18:50,52,إبليس,direct,1.00
2190,18:50,54,الجن,direct,1.00
2193,18:53,97,النار,direct,1.00
2194,18:54,80,القرآن,direct,1.00
2200,18:60,14,موسى,direct,1.00
2201,18:61,163,البحر,direct,1.00
2203,18:63,53,الشيطان,direct,1.00
2203,18:63,136,الحوت,direct,1.00
2203,18:63,163,البحر,direct,1.00
2206,18:66,14,موسى,direct,1.00
2209,18:69,1,الله,direct,1.00
2211,18:71,130,السفينة,direct,1.00
2219,18:79,130,السفينة,direct,1.00
2219,18:79,163,البحر,direct,1.00
2220,18:80,131,الغلام,direct,1.00
2222,18:82,88,المدينة,direct,1.00
2222,18:82,132,الجدار,direct,1.00
2234,18:94,75,يأجوج ومأجوج,direct,1.00
2245,18:105,107,يوم القيامة,direct,1.00
2249,18:109,163,البحر,direct,1.00
2252,19:2,23,زكريا,direct,1.00
2256,19:6,11,يعقوب,direct,1.00
2257,19:7,23,زكريا,direct,1.00
2257,19:7,24,يحيى,direct,1.00
2261,19:11,143,المحراب,direct,1.00
2262,19:12,24,يحيى,direct,1.00
2266,19:16,27,مريم,direct,1.00
2277,19:27,27,مريم,direct,1.00
2278,19:28,15,هارون,direct,1.00
2280,19:30,1,الله,direct,1.00
2284,19:34,25,عيسى,direct,1.00
2284,19:34,27,مريم,direct,1.00
2286,19:36,1,الله,direct,1.00
2291,19:41,7,إبراهيم,direct,1.00
2294,19:44,53,الشيطان,direct,1.00
2296,19:46,7,إبراهيم,direct,1.00
2298,19:48,1,الله,direct,1.00
2299,19:49,1,الله,direct,1.00
2299,19:49,10,إسحاق,direct,1.00
2301,19:51,14,موسى,direct,1.00
2303,19:53,15,هارون,direct,1.00
2304,19:54,9,إسماعيل,direct,1.00
2306,19:56,3,إدريس,direct,1.00
2308,19:58,1,الله,direct,1.00
2308,19:58,2,آدم,direct,1.00
2308,19:58,4,نوح,direct,1.00
2308,19:58,7,إبراهيم,direct,1.00
2308,19:58,139,النبيين,direct,1.00
2326,19:76,1,الله,direct,1.00
2331,19:81,1,الله,direct,1.00
2340,19:90,164,الجبال,direct,1.00
2345,19:95,107,يوم القيامة,direct,1.00
2348,19:98,161,أُحد,direct,1.00
2350,20:2,80,القرآن,direct,1.00
2353,20:5,217,العرش,direct,1.00
2356,20:8,1,الله,direct,1.00
2357,20:9,14,موسى,direct,1.00
2358,20:10,97,النار,direct,1.00
2359,20:11,14,موسى,direct,1.00
2362,20:14,1,الله,direct,1.00
2365,20:17,14,موسى,direct,1.00
2367,20:19,14,موسى,direct,1.00
2372,20:24,31,فرعون,direct,1.00
2378,20:30,15,هارون,direct,1.00
2384,20:36,14,موسى,direct,1.00
2388,20:40,14,موسى,direct,1.00
2388,20:40,216,مدين,direct,1.00
2391,20:43,31,فرعون,direct,1.00
2395,20:47,123,إسرائيل,direct,1.00
2397,20:49,14,موسى,direct,1.00
2405,20:57,14,موسى,direct,1.00
2408,20:60,31,فرعون,direct,1.00
2409,20:61,1,الله,direct,1.00
2409,20:61,14,موسى,direct,1.00
2413,20:65,14,موسى,direct,1.00
2415,20:67,14,موسى,direct,1.00
2418,20:70,15,هارون,direct,1.00
2418,20:70,150,السحرة,direct,1.00
2422,20:74,24,يحيى,direct,1.00
2425,20:77,14,موسى,direct,1.00
2425,20:77,163,البحر,direct,1.00
2426,20:78,31,فرعون,direct,1.00
2427,20:79,31,فرعون,direct,1.00
2428,20:80,123,إسرائيل,direct,1.00
2428,20:80,204,المنّ والسلوى,direct,1.00
2431,20:83,14,موسى,direct,1.00
2433,20:85,36,السامري,direct,1.00
2434,20:86,14,موسى,direct,1.00
2435,20:87,36,السامري,direct,1.00
2436,20:88,14,موسى,direct,1.00
2438,20:90,15,هارون,direct,1.00
2439,20:91,14,موسى,direct,1.00
2440,20:92,15,هارون,direct,1.00
2442,20:94,123,إسرائيل,direct,1.00
2446,20:98,1,الله,direct,1.00
2448,20:100,107,يوم القيامة,direct,1.00
2449,20:101,107,يوم القيامة,direct,1.00
2453,20:105,164,الجبال,direct,1.00
2462,20:114,1,الله,direct,1.00
2463,20:115,2,آدم,direct,1.00
2464,20:116,52,إبليس,direct,1.00
2465,20:117,2,آدم,direct,1.00
2468,20:120,2,آدم,direct,1.00
2468,20:120,53,الشيطان,direct,1.00
2469,20:121,2,آدم,direct,1.00
2472,20:124,107,يوم القيامة,direct,1.00
2483,20:135,222,الصراط,direct,1.00
2505,21:22,1,الله,direct,1.00
2505,21:22,217,العرش,direct,1.00
2522,21:39,97,النار,direct,1.00
2531,21:48,14,موسى,direct,1.00
2531,21:48,85,الفرقان,direct,1.00
2534,21:51,7,إبراهيم,direct,1.00
2543,21:60,7,إبراهيم,direct,1.00
2545,21:62,7,إبراهيم,direct,1.00
2549,21:66,1,الله,direct,1.00
2550,21:67,1,الله,direct,1.00
2552,21:69,7,إبراهيم,direct,1.00
2555,21:72,10,إسحاق,direct,1.00
2562,21:79,17,سليمان,direct,1.00
2562,21:79,164,الجبال,direct,1.00
2564,21:81,145,الريح,direct,1.00
2573,21:90,24,يحيى,direct,1.00
2579,21:96,75,يأجوج ومأجوج,direct,1.00
2581,21:98,1,الله,direct,1.00
2586,21:103,51,الملائكة,direct,1.00
2588,21:105,83,الزبور,direct,1.00
2597,22:2,1,الله,direct,1.00
2598,22:3,1,الله,direct,1.00
2601,22:6,1,الله,direct,1.00
2601,22:6,24,يحيى,direct,1.00
2602,22:7,1,الله,direct,1.00
2603,22:8,1,الله,direct,1.00
2604,22:9,1,الله,direct,1.00
2604,22:9,107,يوم القيامة,direct,1.00
2605,22:10,1,الله,direct,1.00
2606,22:11,1,الله,direct,1.00
2607,22:12,1,الله,direct,1.00
2609,22:14,1,الله,direct,1.00
2610,22:15,1,الله,direct,1.00
2611,22:16,1,الله,direct,1.00
2612,22:17,1,الله,direct,1.00
2612,22:17,107,يوم القيامة,direct,1.00
2613,22:18,1,الله,direct,1.00
2618,22:23,1,الله,direct,1.00
2620,22:25,1,الله,direct,1.00
2623,22:28,1,الله,direct,1.00
2625,22:30,1,الله,direct,1.00
2626,22:31,145,الريح,direct,1.00
2626,22:31,146,الطير,direct,1.00
2627,22:32,1,الله,direct,1.00
2629,22:34,1,الله,direct,1.00
2630,22:35,1,الله,direct,1.00
2631,22:36,1,الله,direct,1.00
2632,22:37,1,الله,direct,1.00
2633,22:38,1,الله,direct,1.00
2634,22:39,1,الله,direct,1.00
2635,22:40,1,الله,direct,1.00
2637,22:42,4,نوح,direct,1.00
2637,22:42,56,قوم نوح,direct,1.00
2638,22:43,7,إبراهيم,direct,1.00
2638,22:43,8,لوط,direct,1.00
2639,22:44,14,موسى,direct,1.00
2639,22:44,216,مدين,direct,1.00
2642,22:47,1,الله,direct,1.00
2647,22:52,1,الله,direct,1.00
2647,22:52,53,الشيطان,direct,1.00
2648,22:53,53,الشيطان,direct,1.00
2649,22:54,1,الله,direct,1.00
2653,22:58,1,الله,direct,1.00
2654,22:59,1,الله,direct,1.00
2655,22:60,1,الله,direct,1.00
2656,22:61,1,الله,direct,1.00
2657,22:62,1,الله,direct,1.00
2658,22:63,1,الله,direct,1.00
2659,22:64,1,الله,direct,1.00
2660,22:65,1,الله,direct,1.00
2660,22:65,163,البحر,direct,1.00
2663,22:68,1,الله,direct,1.00
2664,22:69,1,الله,direct,1.00
2664,22:69,107,يوم القيامة,direct,1.00
2665,22:70,1,الله,direct,1.00
2666,22:71,1,الله,direct,1.00
2667,22:72,1,الله,direct,1.00
2667,22:72,97,النار,direct,1.00
2668,22:73,1,الله,direct,1.00
2668,22:73,229,الذباب,direct,1.00
2669,22:74,1,الله,direct,1.00
2670,22:75,1,الله,direct,1.00
2670,22:75,51,الملائكة,direct,1.00
2671,22:76,1,الله,direct,1.00
2673,22:78,1,الله,direct,1.00
2673,22:78,7,إبراهيم,direct,1.00
2687,23:14,1,الله,direct,1.00
2689,23:16,107,يوم القيامة,direct,1.00
2693,23:20,91,طور سيناء,direct,1.00
2696,23:23,1,الله,direct,1.00
2697,23:24,1,الله,direct,1.00
2698,23:25,96,جنة,direct,1.00
2705,23:32,1,الله,direct,1.00
2711,23:38,1,الله,direct,1.00
2718,23:45,14,موسى,direct,1.00
2718,23:45,15,هارون,direct,1.00
2719,23:46,31,فرعون,direct,1.00
2722,23:49,14,موسى,direct,1.00
2723,23:50,27,مريم,direct,1.00
2743,23:70,96,جنة,direct,1.00
2747,23:74,222,الصراط,direct,1.00
2753,23:80,24,يحيى,direct,1.00
2759,23:86,217,العرش,direct,1.00
2764,23:91,1,الله,direct,1.00
2777,23:104,97,النار,direct,1.00
2789,23:116,1,الله,direct,1.00
2789,23:116,217,العرش,direct,1.00
2790,23:117,1,الله,direct,1.00
2793,24:2,1,الله,direct,1.00
2796,24:5,1,الله,direct,1.00
2798,24:7,1,الله,direct,1.00
2800,24:9,1,الله,direct,1.00
2801,24:10,1,الله,direct,1.00
2804,24:13,1,الله,direct,1.00
2805,24:14,1,الله,direct,1.00
2806,24:15,1,الله,direct,1.00
2808,24:17,1,الله,direct,1.00
2809,24:18,1,الله,direct,1.00
2811,24:20,1,الله,direct,1.00
2812,24:21,1,الله,direct,1.00
2812,24:21,53,الشيطان,direct,1.00
2812,24:21,161,أُحد,direct,1.00
2813,24:22,1,الله,direct,1.00
2816,24:25,1,الله,direct,1.00
2821,24:30,1,الله,direct,1.00
2822,24:31,1,الله,direct,1.00
2823,24:32,1,الله,direct,1.00
2824,24:33,1,الله,direct,1.00
2826,24:35,1,الله,direct,1.00
2827,24:36,1,الله,direct,1.00
2828,24:37,1,الله,direct,1.00
2829,24:38,1,الله,direct,1.00
2830,24:39,1,الله,direct,1.00
2831,24:40,1,الله,direct,1.00
2832,24:41,1,الله,direct,1.00
2833,24:42,1,الله,direct,1.00
2834,24:43,1,الله,direct,1.00
2835,24:44,1,الله,direct,1.00
2836,24:45,1,الله,direct,1.00
2839,24:48,1,الله,direct,1.00
2841,24:50,1,الله,direct,1.00
2842,24:51,1,الله,direct,1.00
2843,24:52,1,الله,direct,1.00
2844,24:53,1,الله,direct,1.00
2845,24:54,1,الله,direct,1.00
2846,24:55,1,الله,direct,1.00
2848,24:57,97,النار,direct,1.00
2849,24:58,1,الله,direct,1.00
2850,24:59,1,الله,direct,1.00
2852,24:61,1,الله,direct,1.00
2853,24:62,1,الله,direct,1.00
2854,24:63,1,الله,direct,1.00
2856,25:1,85,الفرقان,direct,1.00
2863,25:8,96,جنة,direct,1.00
2870,25:15,96,جنة,direct,1.00
2872,25:17,1,الله,direct,1.00
2876,25:21,51,الملائكة,direct,1.00
2877,25:22,51,الملائكة,direct,1.00
2879,25:24,175,أصحاب الجنة,direct,1.00
2880,25:25,51,الملائكة,direct,1.00
2884,25:29,53,الشيطان,direct,1.00
2885,25:30,80,القرآن,direct,1.00
2887,25:32,80,القرآن,direct,1.00
2890,25:35,14,موسى,direct,1.00
2890,25:35,15,هارون,direct,1.00
2892,25:37,4,نوح,direct,1.00
2896,25:41,1,الله,direct,1.00
2910,25:55,1,الله,direct,1.00
2914,25:59,217,العرش,direct,1.00
2923,25:68,1,الله,direct,1.00
2924,25:69,107,يوم القيامة,direct,1.00
2925,25:70,1,الله,direct,1.00
2926,25:71,1,الله,direct,1.00
2942,26:10,14,موسى,direct,1.00
2943,26:11,31,فرعون,direct,1.00
2943,26:11,79,قوم فرعون,direct,1.00
2945,26:13,15,هارون,direct,1.00
2948,26:16,31,فرعون,direct,1.00
2949,26:17,123,إسرائيل,direct,1.00
2954,26:22,123,إسرائيل,direct,1.00
2955,26:23,31,فرعون,direct,1.00
2970,26:38,150,السحرة,direct,1.00
2972,26:40,150,السحرة,direct,1.00
2973,26:41,150,السحرة,direct,1.00
2975,26:43,14,موسى,direct,1.00
2976,26:44,31,فرعون,direct,1.00
2977,26:45,14,موسى,direct,1.00
2978,26:46,150,السحرة,direct,1.00
2980,26:48,14,موسى,direct,1.00
2984,26:52,14,موسى,direct,1.00
2985,26:53,31,فرعون,direct,1.00
2991,26:59,123,إسرائيل,direct,1.00
2993,26:61,14,موسى,direct,1.00
2995,26:63,14,موسى,direct,1.00
2995,26:63,163,البحر,direct,1.00
2997,26:65,14,موسى,direct,1.00
3001,26:69,7,إبراهيم,direct,1.00
3017,26:85,96,جنة,direct,1.00
3021,26:89,1,الله,direct,1.00
3025,26:93,1,الله,direct,1.00
3027,26:95,52,إبليس,direct,1.00
3037,26:105,4,نوح,direct,1.00
3037,26:105,56,قوم نوح,direct,1.00
3038,26:106,4,نوح,direct,1.00
3040,26:108,1,الله,direct,1.00
3042,26:110,1,الله,direct,1.00
3048,26:116,4,نوح,direct,1.00
3055,26:123,57,عاد,direct,1.00
3056,26:124,5,هود,direct,1.00
3058,26:126,1,الله,direct,1.00
3063,26:131,1,الله,direct,1.00
3073,26:141,58,ثمود,direct,1.00
3074,26:142,6,صالح,direct,1.00
3076,26:144,1,الله,direct,1.00
3081,26:149,164,الجبال,direct,1.00
3082,26:150,1,الله,direct,1.00
3092,26:160,8,لوط,direct,1.00
3092,26:160,59,قوم لوط,direct,1.00
3093,26:161,8,لوط,direct,1.00
3095,26:163,1,الله,direct,1.00
3099,26:167,8,لوط,direct,1.00
3108,26:176,63,أصحاب الأيكة,direct,1.00
3109,26:177,13,شعيب,direct,1.00
3111,26:179,1,الله,direct,1.00
3129,26:197,123,إسرائيل,direct,1.00
3145,26:213,1,الله,direct,1.00
3159,26:227,1,الله,direct,1.00
3160,27:1,80,القرآن,direct,1.00
3165,27:6,80,القرآن,direct,1.00
3166,27:7,14,موسى,direct,1.00
3167,27:8,1,الله,direct,1.00
3167,27:8,97,النار,direct,1.00
3168,27:9,1,الله,direct,1.00
3168,27:9,14,موسى,direct,1.00
3169,27:10,14,موسى,direct,1.00
3171,27:12,31,فرعون,direct,1.00
3175,27:16,17,سليمان,direct,1.00
3175,27:16,146,الطير,direct,1.00
3176,27:17,54,الجن,direct,1.00
3177,27:18,17,سليمان,direct,1.00
3179,27:20,146,الطير,direct,1.00
3179,27:20,166,الهدهد,direct,1.00
3181,27:22,74,سبأ,direct,1.00
3183,27:24,1,الله,direct,1.00
3183,27:24,53,الشيطان,direct,1.00
3185,27:26,1,الله,direct,1.00
3185,27:26,217,العرش,direct,1.00
3189,27:30,1,الله,direct,1.00
3189,27:30,17,سليمان,direct,1.00
3195,27:36,1,الله,direct,1.00
3195,27:36,17,سليمان,direct,1.00
3198,27:39,54,الجن,direct,1.00
3202,27:43,1,الله,direct,1.00
3203,27:44,17,سليمان,direct,1.00
3204,27:45,1,الله,direct,1.00
3204,27:45,58,ثمود,direct,1.00
3205,27:46,1,الله,direct,1.00
3206,27:47,1,الله,direct,1.00
3207,27:48,88,المدينة,direct,1.00
3215,27:56,8,لوط,direct,1.00
3218,27:59,1,الله,direct,1.00
3219,27:60,1,الله,direct,1.00
3220,27:61,1,الله,direct,1.00
3221,27:62,1,الله,direct,1.00
3222,27:63,1,الله,direct,1.00
3223,27:64,1,الله,direct,1.00
3224,27:65,1,الله,direct,1.00
3235,27:76,80,القرآن,direct,1.00
3235,27:76,123,إسرائيل,direct,1.00
3238,27:79,1,الله,direct,1.00
3246,27:87,1,الله,direct,1.00
3247,27:88,1,الله,direct,1.00
3247,27:88,164,الجبال,direct,1.00
3249,27:90,97,النار,direct,1.00
3251,27:92,80,القرآن,direct,1.00
3255,28:3,14,موسى,direct,1.00
3256,28:4,31,فرعون,direct,1.00
3258,28:6,31,فرعون,direct,1.00
3259,28:7,14,موسى,direct,1.00
3259,28:7,125,أم موسى,direct,1.00
3260,28:8,31,فرعون,direct,1.00
3260,28:8,77,آل فرعون,direct,1.00
3261,28:9,31,فرعون,direct,1.00
3262,28:10,14,موسى,direct,1.00
3262,28:10,125,أم موسى,direct,1.00
3265,28:13,1,الله,direct,1.00
3267,28:15,14,موسى,direct,1.00
3267,28:15,53,الشيطان,direct,1.00
3267,28:15,88,المدينة,direct,1.00
3270,28:18,14,موسى,direct,1.00
3270,28:18,88,المدينة,direct,1.00
3271,28:19,14,موسى,direct,1.00
3272,28:20,14,موسى,direct,1.00
3272,28:20,88,المدينة,direct,1.00
3274,28:22,216,مدين,direct,1.00
3275,28:23,216,مدين,direct,1.00
3279,28:27,1,الله,direct,1.00
3281,28:29,14,موسى,direct,1.00
3281,28:29,97,النار,direct,1.00
3282,28:30,1,الله,direct,1.00
3282,28:30,14,موسى,direct,1.00
3283,28:31,14,موسى,direct,1.00
3284,28:32,31,فرعون,direct,1.00
3286,28:34,15,هارون,direct,1.00
3288,28:36,14,موسى,direct,1.00
3289,28:37,14,موسى,direct,1.00
3290,28:38,14,موسى,direct,1.00
3290,28:38,31,فرعون,direct,1.00
3290,28:38,32,هامان,direct,1.00
3293,28:41,97,النار,direct,1.00
3295,28:43,14,موسى,direct,1.00
3296,28:44,14,موسى,direct,1.00
3297,28:45,216,مدين,direct,1.00
3300,28:48,14,موسى,direct,1.00
3301,28:49,1,الله,direct,1.00
3302,28:50,1,الله,direct,1.00
3308,28:56,1,الله,direct,1.00
3312,28:60,1,الله,direct,1.00
3313,28:61,107,يوم القيامة,direct,1.00
3320,28:68,1,الله,direct,1.00
3322,28:70,1,الله,direct,1.00
3323,28:71,1,الله,direct,1.00
3323,28:71,107,يوم القيامة,direct,1.00
3324,28:72,1,الله,direct,1.00
3324,28:72,107,يوم القيامة,direct,1.00
3328,28:76,1,الله,direct,1.00
3328,28:76,14,موسى,direct,1.00
3328,28:76,33,قارون,direct,1.00
3329,28:77,1,الله,direct,1.00
3330,28:78,1,الله,direct,1.00
3331,28:79,33,قارون,direct,1.00
3332,28:80,1,الله,direct,1.00
3333,28:81,1,الله,direct,1.00
3334,28:82,1,الله,direct,1.00
3337,28:85,80,القرآن,direct,1.00
3339,28:87,1,الله,direct,1.00
3340,28:88,1,الله,direct,1.00
3343,29:3,1,الله,direct,1.00
3345,29:5,1,الله,direct,1.00
3346,29:6,1,الله,direct,1.00
3350,29:10,1,الله,direct,1.00
3351,29:11,1,الله,direct,1.00
3353,29:13,107,يوم القيامة,direct,1.00
3354,29:14,106,الطوفان,direct,1.00
3355,29:15,130,السفينة,direct,1.00
3356,29:16,1,الله,direct,1.00
3357,29:17,1,الله,direct,1.00
3359,29:19,1,الله,direct,1.00
3360,29:20,1,الله,direct,1.00
3362,29:22,1,الله,direct,1.00
3363,29:23,1,الله,direct,1.00
3364,29:24,1,الله,direct,1.00
3364,29:24,97,النار,direct,1.00
3365,29:25,1,الله,direct,1.00
3365,29:25,97,النار,direct,1.00
3365,29:25,107,يوم القيامة,direct,1.00
3366,29:26,8,لوط,direct,1.00
3367,29:27,10,إسحاق,direct,1.00
3368,29:28,161,أُحد,direct,1.00
3369,29:29,1,الله,direct,1.00
3371,29:31,7,إبراهيم,direct,1.00
3376,29:36,1,الله,direct,1.00
3376,29:36,216,مدين,direct,1.00
3378,29:38,53,الشيطان,direct,1.00
3379,29:39,14,موسى,direct,1.00
3380,29:40,1,الله,direct,1.00
3381,29:41,1,الله,direct,1.00
3381,29:41,172,العنكبوت,direct,1.00
3382,29:42,1,الله,direct,1.00
3384,29:44,1,الله,direct,1.00
3385,29:45,1,الله,direct,1.00
3386,29:46,70,أهل الكتاب,direct,1.00
3390,29:50,1,الله,direct,1.00
3400,29:60,1,الله,direct,1.00
3401,29:61,1,الله,direct,1.00
3402,29:62,1,الله,direct,1.00
3403,29:63,1,الله,direct,1.00
3405,29:65,1,الله,direct,1.00
3407,29:67,1,الله,direct,1.00
3408,29:68,1,الله,direct,1.00
3409,29:69,1,الله,direct,1.00
3411,30:2,68,الروم,direct,1.00
3414,30:5,1,الله,direct,1.00
3415,30:6,1,الله,direct,1.00
3417,30:8,1,الله,direct,1.00
3418,30:9,1,الله,direct,1.00
3419,30:10,1,الله,direct,1.00
3420,30:11,1,الله,direct,1.00
3426,30:17,1,الله,direct,1.00
3438,30:29,1,الله,direct,1.00
3439,30:30,1,الله,direct,1.00
3446,30:37,1,الله,direct,1.00
3447,30:38,1,الله,direct,1.00
3448,30:39,1,الله,direct,1.00
3449,30:40,1,الله,direct,1.00
3452,30:43,1,الله,direct,1.00
3457,30:48,1,الله,direct,1.00
3459,30:50,1,الله,direct,1.00
3459,30:50,24,يحيى,direct,1.00
3463,30:54,1,الله,direct,1.00
3465,30:56,1,الله,direct,1.00
3467,30:58,80,القرآن,direct,1.00
3468,30:59,1,الله,direct,1.00
3469,30:60,1,الله,direct,1.00
3475,31:6,1,الله,direct,1.00
3478,31:9,1,الله,direct,1.00
3480,31:11,1,الله,direct,1.00
3481,31:12,1,الله,direct,1.00
3481,31:12,29,لقمان,direct,1.00
3482,31:13,29,لقمان,direct,1.00
3485,31:16,1,الله,direct,1.00
3487,31:18,1,الله,direct,1.00
3489,31:20,1,الله,direct,1.00
3490,31:21,1,الله,direct,1.00
3490,31:21,53,الشيطان,direct,1.00
3491,31:22,1,الله,direct,1.00
3492,31:23,1,الله,direct,1.00
3494,31:25,1,الله,direct,1.00
3495,31:26,1,الله,direct,1.00
3496,31:27,1,الله,direct,1.00
3497,31:28,1,الله,direct,1.00
3498,31:29,1,الله,direct,1.00
3499,31:30,1,الله,direct,1.00
3500,31:31,1,الله,direct,1.00
3500,31:31,163,البحر,direct,1.00
3501,31:32,1,الله,direct,1.00
3502,31:33,1,الله,direct,1.00
3503,31:34,1,الله,direct,1.00
3507,32:4,1,الله,direct,1.00
3507,32:4,217,العرش,direct,1.00
3514,32:11,48,ملك الموت,direct,1.00
3523,32:20,97,النار,direct,1.00
3526,32:23,14,موسى,direct,1.00
3526,32:23,123,إسرائيل,direct,1.00
3528,32:25,107,يوم القيامة,direct,1.00
3534,33:1,1,الله,direct,1.00
3535,33:2,1,الله,direct,1.00
3536,33:3,1,الله,direct,1.00
3537,33:4,1,الله,direct,1.00
3538,33:5,1,الله,direct,1.00
3539,33:6,1,الله,direct,1.00
3540,33:7,4,نوح,direct,1.00
3540,33:7,27,مريم,direct,1.00
3540,33:7,139,النبيين,direct,1.00
3542,33:9,1,الله,direct,1.00
3545,33:12,1,الله,direct,1.00
3545,33:12,69,المنافقون,direct,1.00
3546,33:13,212,يثرب,direct,1.00
3548,33:15,1,الله,direct,1.00
3550,33:17,1,الله,direct,1.00
3551,33:18,1,الله,direct,1.00
3552,33:19,1,الله,direct,1.00
3553,33:20,211,الأعراب,direct,1.00
3554,33:21,1,الله,direct,1.00
3555,33:22,1,الله,direct,1.00
3556,33:23,1,الله,direct,1.00
3557,33:24,1,الله,direct,1.00
3558,33:25,1,الله,direct,1.00
3559,33:26,70,أهل الكتاب,direct,1.00
3560,33:27,1,الله,direct,1.00
3562,33:29,1,الله,direct,1.00
3563,33:30,1,الله,direct,1.00
3566,33:33,1,الله,direct,1.00
3567,33:34,1,الله,direct,1.00
3568,33:35,1,الله,direct,1.00
3569,33:36,1,الله,direct,1.00
3570,33:37,1,الله,direct,1.00
